Fish_Individual_ID,Fork_Length,Total_Length,Round_Weight,Sex_ID,Assessed_Fish_Age,Assessed_Age_Confidence
700030022,409,432,739,2,3,9
162709,456,478,1140,1,5,6
700074308,420,440,800,4,6,9
700138407,197,212,57,1,4,9
700036947,365,404,451,2,12,7
700134968,350,368,399,2,3,9
700125460,266,301,291,4,3,5
700085889,248,265,137,4,3,8
700106130,400,431,675,1,13,8
162001,190,198,69,1,1,6
700084034,260,280,160,4,4,9
700142042,161,184,46,1,3,8
104987,272,292,195,1,4,9
700114454,374,402,560,2,6,9
700073156,494,530,1916,2,12,6
700093746,490,542,2234,2,20,7
700064472,460,485,843,4,9,9
69984,211,220,105,2,2,6
147835,354,376,425,1,6,9
700086042,400,422,705,4,6,9
700039189,355,384,692,1,5,6
700104719,413,447,1064,4,9,7
700141545,296,307,239,1,4,9
700047222,518,551,804,2,5,6
700130776,497,534,1201,2,10,8
700078806,635,680,1700,1,8,6
128100,350,364,450,2,4,8
700082875,570,591,2123,2,13,9
700092158,375,422,762,2,11,8
157153,307,332,315,2,3,9
700045561,326,356,530,4,5,7
700034067,550,585,1237,1,7,6
700130585,385,430,665,2,6,8
700064677,740,785,2287,4,10,6
700134997,608,608,1566,1,13,6
700119959,362,398,488,,12,8
1400088090,317,337,518,2,5,7
700030803,199,225,79,4,3,9
700129766,398,419,695,2,3,9
700068773,183,196,58,4,1,9
700040051,542,578,1020,,4,6
700109404,533,564,1685,2,10,8
700121220,346,375,395,1,13,9
700041744,440,498,988,1,20,6
109110,244,250,170,1,3,9
700093037,264,275,301,,7,8
700054598,300,322,285,2,4,9
163568,112,120,13,4,0,9
700037634,342,365,620,,5,6
700097755,383,409,560,1,5,9
123224,670,708,2160,2,5,7
131041,494,526,1375,2,4,9
700060677,545,545,895,2,12,6
102787,676,716,1825,2,6,6
700057168,406,435,823,,10,6
700086665,433,464,907,2,11,8
1400056973,267,286,303,1,3,7
155819,292,309,248,2,3,9
700126114,485,515,1440,2,12,8
700053262,396,418,632,2,5,9
700106389,165,180,53,4,4,8
1400086379,399,421,650,2,2,9
1400072829,415,,,1,8,7
700115430,370,393,491,2,7,9
700051206,421,452,1146,,11,5
700080508,373,397,579,1,5,9
700117621,392,417,633,1,10,8
700072833,577,577,1232,1,8,8
700040689,504,533,933,1,4,7
700053471,323,359,495,2,8,8
700102656,321,344,360,1,3,8
1400074923,285,300,290,1,6,9
80377,448,475,700,1,2,9
115589,326,366,400,2,5,6
700139088,376,393,395,2,7,8
700087803,517,550,1400,2,3,6
700092959,338,354,588,,3,6
700117658,294,312,252,1,5,9
700127787,465,496,1093,1,13,7
700098863,376,399,545,4,6,9
700120042,309,341,251,1,6,7
700048089,208,221,82,4,2,9
700143108,350,370,398,4,5,9
151580,242,260,148,2,4,9
700049570,493,525,1808,4,7,7
700134886,465,489,1100,2,4,8
700035677,197,227,100,2,3,5
700116904,530,570,,,3,7
700090993,437,468,896,2,11,6
700131972,484,514,1128,2,12,9
1400016674,323,344,340,1,5,7
700033412,410,455,887,2,19,6
53208,289,314,240,2,5,7
700033717,353,375,459,2,3,9
700044721,325,345,366,4,3,9
700136829,345,371,540,,12,7
168591,305,326,295,2,3,9
700044301,550,586,1259,1,7,6
700096979,333,356,500,2,4,8
700061476,427,462,1148,,6,8
700132116,215,232,92,4,3,9
700064390,432,460,760,4,21,9
700110667,385,436,821,2,15,7
700033055,505,537,1180,2,11,9
700053323,595,621,2556,2,8,8
700054588,303,340,405,,5,8
700044547,368,389,511,4,4,9
700081783,361,383,490,2,6,8
700105683,375,406,621,1,12,9
700125518,263,282,136,,7,8
700109358,409,455,1019,2,12,7
88915,256,278,158,1,5,6
700094903,450,450,500,4,10,8
700087623,341,367,400,1,6,9
53250,541,589,1950,2,16,7
59334,215,228,103,1,1,6
700114742,372,391,571,1,3,9
700040298,305,325,313,4,5,9
700038669,288,322,322,1,6,7
1400053661,376,395,830,2,7,8
700088842,410,439,750,4,5,6
700139139,323,351,462,,7,7
700129823,374,396,550,2,3,9
700107331,444,476,905,1,8,9
700116283,394,419,662,4,8,8
700088778,409,454,1000,1,14,5
700138977,460,489,1466,2,12,7
110224,316,334,310,1,4,9
700039140,618,656,1474,2,8,6
700134899,510,572,1359,2,32,7
700137602,480,532,1310,2,44,7
162987,380,395,510,1,5,9
700038808,354,376,369,2,4,9
700049880,354,389,872,2,3,9
700045083,267,290,219,4,7,7
700128787,231,250,125,1,6,8
700077160,340,365,445,2,7,9
700050509,483,516,,,9,6
1400056495,207,217,242,,6,8
700136482,213,225,96,4,3,9
700097973,369,401,812,1,5,8
1400056506,582,637,2100,,9,2
700052628,259,279,220,,3,7
1400057824,363,400,470,2,6,7
1400081480,435,456,800,2,4,9
700088304,403,427,699,4,12,8
700080323,281,299,214,2,3,9
700111315,435,435,690,,3,8
123358,283,316,210,1,5,8
700084051,552,585,1896,2,12,9
700058443,383,405,539,2,3,9
150722,321,341,360,2,4,8
1400081305,315,330,700,2,3,7
1400058857,421,469,862,2,9,6
700067612,228,246,103,4,6,9
700052477,405,450,794,1,14,8
700101309,214,229,95,4,2,9
700115428,300,320,316,4,5,9
125658,240,250,208,2,2,6
700088095,427,455,725,,17,6
700075685,455,491,1451,,12,6
157681,370,394,540,2,5,9
161849,364,384,460,1,6,9
700072265,324,350,477,1,10,8
80064,203,216,93,1,1,9
1400087499,452,475,,2,7,6
93956,204,218,82,2,2,9
89851,361,389,479,2,4,9
700065391,460,500,1490,4,20,8
700051509,350,371,426,1,4,9
700042689,360,382,621,3,5,6
700109566,309,323,463,2,8,7
700067784,262,288,251,4,8,7
163637,361,378,730,1,6,9
1400062588,321,340,475,1,5,8
700050911,215,225,147,2,6,7
700073994,329,364,410,2,4,8
700096208,389,413,763,4,7,6
700030498,217,246,109,1,4,9
700032676,420,465,887,1,19,6
700101455,377,401,508,4,7,8
700109296,183,208,85,2,2,9
700127841,233,261,142,2,5,7
167679,182,193,52,2,1,9
700106748,309,328,216,1,8,8
174043,200,210,88,2,2,6
700093436,165,172,140,4,1,8
1400086310,320,334,440,,6,6
700135088,507,569,1614,2,22,5
700042143,480,510,1003,1,9,9
700039615,193,204,97,4,3,7
700037725,255,286,163,4,4,7
700073541,498,540,1509,2,16,2
700100639,505,537,1450,2,10,9
700129645,470,515,1550,,12,5
700104301,385,413,585,1,7,7
66428,408,420,1105,2,2,9
104383,178,188,51,2,2,9
59422,220,235,140,1,2,6
700041551,389,408,564,2,3,9
57103,219,225,130,1,3,5
113426,440,448,650,2,9,9
700083356,256,288,178,1,3,6
700122610,362,384,516,2,6,9
700071953,429,455,1075,1,9,9
700081718,518,553,1800,,11,6
167926,374,392,950,2,6,9
700047305,278,292,255,2,11,8
94794,232,244,105,2,1,9
700044853,307,349,363,2,13,7
117659,380,402,1000,1,5,9
1400011204,450,476,1100,2,5,9
700107687,650,695,1452,2,5,7
158512,500,533,760,1,4,7
700143008,372,399,780,4,6,7
700079296,605,663,3350,2,13,6
700120679,522,560,879,2,5,7
147796,174,186,46,4,1,9
163291,382,402,910,1,10,9
700059568,390,415,712,1,3,9
153882,522,554,1700,1,17,8
700117139,500,532,726,1,3,6
153505,380,401,582,1,6,9
117880,400,415,920,1,5,9
700079062,485,485,810,4,8,7
700046481,287,301,172,4,7,7
700103160,182,192,82,1,3,6
700031129,342,363,394,4,6,9
700129616,380,405,559,2,7,9
700078422,621,673,3176,1,19,6
700129135,555,618,1819,2,13,7
700126227,415,443,800,2,8,8
95086,325,363,275,1,8,8
700075766,440,465,910,1,11,7
700139500,481,527,1283,1,17,8
700127170,496,433,1915,4,16,7
700095756,430,463,1131,,15,8
700094516,165,187,34,4,2,7
700042043,188,210,61,4,4,7
1400059371,303,320,300,2,2,8
700123147,304,327,304,4,7,9
700101637,210,228,120,4,3,8
700124560,394,431,1025,,5,8
700131943,452,492,1322,,15,4
150899,364,388,508,1,4,9
700078701,504,536,2200,2,13,5
700069058,232,261,177,2,2,9
700033777,393,439,694,2,15,6
700078710,267,300,275,2,2,6
700065342,340,384,570,1,12,9
700112766,372,421,708,2,11,8
700123821,491,530,1101,2,18,7
700054810,310,341,362,1,5,8
700088454,299,320,279,4,4,9
700088653,309,332,310,2,3,9
700029441,435,480,949,1,12,8
700111397,416,465,1219,2,5,8
700117134,293,318,391,4,4,6
700086638,511,553,1859,4,14,6
156517,497,523,1407,1,13,9
700051143,274,285,338,4,7,6
700076891,540,572,1625,1,12,9
700112142,490,522,666,2,4,6
700071627,397,397,383,4,6,7
148626,462,492,960,2,8,9
700054918,330,371,521,2,6,8
700037087,279,296,234,4,3,9
700099582,470,511,1132,1,10,7
700054839,251,266,212,,9,8
700033150,657,692,2690,2,16,9
700057829,417,449,1000,,10,6
104169,201,215,63,1,2,9
700029549,231,244,155,4,4,8
700045745,409,431,1129,4,9,7
700029746,416,458,976,2,27,7
700141795,384,406,539,1,3,9
700128796,438,470,400,4,8,6
157922,648,694,2360,2,4,6
700100593,344,362,365,1,10,9
700135256,232,363,149,4,5,9
700044564,375,399,526,2,4,8
700078498,564,615,1310,1,19,7
700142074,301,324,378,,5,6
700103523,412,441,760,1,6,9
700071985,376,398,585,2,5,9
700033224,245,264,220,2,4,9
700070511,442,481,1388,1,14,6
1400078559,545,595,1900,2,18,5
1400071352,435,457,800,2,3,9
700073726,320,341,328,4,2,8
700128454,275,295,246,4,3,9
700120078,446,468,850,1,8,8
700054958,430,450,880,2,7,7
700041129,301,317,294,2,2,9
700129722,373,396,545,1,3,9
163329,246,258,200,1,4,8
700039061,165,177,39,,1,9
700105647,486,517,1128,2,11,8
700128783,235,268,200,2,7,9
700137523,298,314,281,2,3,9
700124051,270,304,260,4,5,7
700083411,,190,58,4,2,8
700051709,365,391,450,1,5,9
700110807,376,428,540,1,18,7
700104199,485,520,671,2,3,7
700053740,385,414,684,4,12,6
700045118,155,163,45,4,4,7
167910,300,320,250,2,3,9
106987,631,688,3295,2,7,7
700121936,420,454,988,,8,7
1400082443,415,431,1150,2,5,6
700131129,579,609,1098,2,4,8
700104766,500,556,1711,1,12,7
700079837,213,240,180,4,2,9
173926,486,514,1060,1,12,7
700090954,275,295,185,4,5,9
700078782,187,200,52,4,2,9
700132501,398,426,674,2,7,9
80765,313,333,580,1,5,9
700066837,221,240,104,4,5,8
700055131,479,505,1834,4,16,7
700076052,299,316,259,4,4,9
700142387,380,402,595,2,7,9
700084759,535,566,1900,2,10,9
77717,178,198,57,1,2,8
700032426,329,350,399,1,4,9
700098012,558,625,2950,2,19,8
91468,626,692,3450,2,12,6
700087445,173,180,76,,3,9
700082423,511,542,1559,2,5,9
700081912,422,453,820,2,10,9
700105279,275,291,204,4,2,9
1400071752,345,365,300,2,9,6
700069144,402,428,686,1,15,8
1400063519,335,354,698,1,4,8
700128887,430,463,868,2,8,7
700134485,359,380,450,1,3,9
700086677,353,378,457,1,6,9
700035962,378,419,667,,8,6
700109162,710,710,2250,1,15,6
700103172,388,414,901,1,7,6
700055614,500,526,1416,1,15,8
700137281,459,501,1282,1,17,6
700067599,241,263,151,4,6,9
700094574,435,486,1077,2,7,8
171077,371,393,345,1,1,7
700141090,441,477,1365,4,9,6
62158,310,340,1000,2,6,9
700070174,465,496,1350,2,13,6
70005,194,211,100,1,2,6
700110171,286,300,408,4,3,8
700104202,532,570,935,2,4,6
700141003,480,507,1091,1,15,9
700126021,391,420,804,,6,8
700125343,455,479,930,1,8,8
700126885,482,525,1522,4,9,6
1400070131,650,706,3044,1,21,6
700114612,171,180,60,4,4,9
700092231,334,361,570,4,6,8
700138979,415,467,716,2,9,7
1400088345,468,500,920,1,8,8
700118217,428,458,855,2,13,9
700052230,425,452,901,1,5,9
700116796,450,479,640,1,3,8
700128966,423,455,786,2,15,7
700107396,469,496,1013,2,8,9
1400019572,205,215,120,,4,7
700086788,410,447,1085,4,8,7
700084245,426,455,1087,4,7,8
700047701,343,365,372,2,4,9
700073316,542,583,941,4,19,8
700045662,715,761,2720,2,9,6
1400059372,545,576,960,2,9,5
700060144,340,364,402,2,8,9
700113266,680,745,,,24,3
700110580,555,605,1862,1,17,7
700063267,316,334,330,2,2,8
700117105,375,399,293,1,2,8
700050017,303,326,268,4,5,9
700044584,185,195,42,,1,7
700120376,310,330,264,2,3,9
700067646,200,215,73,4,5,9
1400056690,245,260,152,4,2,9
700106916,370,417,764,1,11,9
700030116,488,488,786,,7,7
700072570,475,510,1852,2,10,6
700119727,269,302,240,,5,8
700117543,279,297,183,1,3,9
1400066235,370,400,550,1,5,9
700050459,422,471,1300,,9,7
700060428,438,469,511,1,3,7
700069277,428,457,781,2,9,9
700142334,244,276,165,1,6,8
700122795,320,346,452,,5,6
700130200,483,546,1537,1,18,6
700120224,295,316,288,2,3,9
700125926,414,445,754,1,7,8
700087666,361,381,500,1,3,9
1400060534,357,375,690,,7,6
89790,239,252,105,1,2,9
700042283,374,408,747,4,5,7
700094881,530,572,2200,4,11,5
1400086518,299,321,,,6,7
700114692,187,198,60,4,1,9
700043038,420,466,816,2,18,6
111982,434,491,810,1,11,6
72605,279,290,273,2,2,8
700111314,389,389,474,,4,8
700045122,458,500,611,2,23,7
55079,553,598,2195,2,8,8
700053854,199,206,111,4,2,8
700035049,204,220,113,4,3,7
700121551,414,445,976,,8,7
700081837,366,394,500,2,6,8
700056880,295,326,383,2,7,6
700095652,400,419,600,1,6,9
700038256,452,510,1234,1,21,8
700058127,451,500,1024,2,8,7
700140249,419,445,819,1,7,9
700083423,474,518,1417,1,28,5
700129373,441,476,1485,,11,5
700067866,261,279,285,4,6,9
700083155,463,505,1750,2,12,6
700055094,633,661,2893,1,14,7
700062905,396,418,1120,,9,6
700101714,305,342,310,4,5,8
700093084,221,233,174,,6,7
700091779,372,419,695,4,9,7
161058,344,368,440,1,6,9
170589,240,258,120,4,2,9
700032754,351,394,412,4,12,7
700067640,210,223,73,4,5,9
700074545,245,260,124,4,2,9
700107390,480,515,1177,2,14,9
700080462,250,267,126,4,2,9
700109012,415,450,,4,8,8
700041964,538,574,,,12,5
700055394,560,597,1991,2,11,9
700104912,524,555,1413,2,18,9
700054043,366,412,850,2,17,6
1400077681,250,274,148,4,4,6
700131269,185,199,60,4,2,9
1400086413,555,580,,2,5,9
700123891,476,515,1563,4,17,5
700065002,406,436,434,1,4,8
700111348,262,274,293,1,6,8
700040122,399,450,926,1,15,6
700142394,431,459,831,2,7,9
700070574,406,430,685,4,5,9
700042940,240,270,143,1,5,6
700053985,180,203,61,4,5,8
700118968,495,534,1043,1,16,7
167287,352,380,410,1,6,8
700137150,391,417,856,,7,6
700036488,684,716,2202,2,6,7
700040289,475,510,680,4,5,8
700038860,470,490,2377,4,13,7
700121360,406,430,616,2,14,9
92137,140,150,32,1,1,9
700087443,209,219,139,,5,4
700138889,569,598,1774,2,13,8
700049071,398,420,553,2,4,9
700129094,195,217,73,4,3,7
700131003,520,581,1701,2,19,7
700029733,466,503,1580,4,10,6
700120058,340,360,340,1,5,9
700115240,294,307,356,2,6,5
700104522,411,444,684,1,14,8
700054970,379,400,546,4,4,9
700131953,350,374,431,1,7,8
159819,365,390,560,1,7,8
700050546,440,492,1377,,9,7
700094370,455,483,1204,2,4,9
700112488,749,791,3053,2,9,5
700120124,370,392,450,1,6,8
700131126,489,535,1871,,15,5
117497,217,232,132,1,2,7
700113583,599,657,2360,1,24,8
700107587,482,532,1711,2,12,7
700072566,470,506,1585,4,6,3
700107223,494,526,1147,2,14,9
700036862,408,438,710,1,34,7
61069,204,214,100,1,2,8
167936,314,336,282,1,3,9
700113429,515,552,2107,,15,5
700064992,228,247,91,2,6,9
111372,426,454,500,1,4,7
700127655,282,300,,,6,6
700048142,415,469,779,1,34,5
700139604,363,409,453,1,23,6
700050497,372,391,1105,2,7,7
700069662,374,398,514,4,6,9
700084748,414,460,1200,2,5,8
700042223,186,188,,,8,7
700042494,577,577,1163,,13,7
700046655,346,369,430,2,4,9
700074321,329,349,364,1,5,9
700052731,366,390,511,4,3,9
700069424,400,438,968,1,15,6
700043271,459,459,653,2,14,6
116848,180,190,60,1,2,5
700094757,362,382,855,2,6,7
700137109,584,646,1854,2,21,6
700053096,369,392,486,4,7,8
700083025,631,669,1671,2,8,5
700111721,333,358,398,4,3,9
700071849,430,454,938,2,9,9
700059908,376,419,634,4,14,5
700121301,245,258,257,4,7,8
131027,458,510,960,2,7,8
700055102,309,327,455,2,5,9
700095499,234,253,128,4,2,9
1400058117,362,390,350,4,2,8
700071860,305,328,395,4,5,8
700119903,562,596,1794,2,11,9
700112615,287,306,236,2,4,9
117494,209,216,112,1,2,6
700030005,505,552,1278,2,12,7
71432,176,186,63,1,2,7
700113695,451,451,693,1,6,8
700065270,377,377,301,1,9,7
700131374,344,367,354,4,6,9
700123950,318,341,316,2,4,9
700067942,341,368,386,2,9,9
700114492,394,420,890,4,5,7
700063178,355,376,820,,6,7
700132557,381,429,669,2,27,6
700137101,510,570,2033,2,26,6
700085036,372,396,510,1,7,8
700039417,540,567,1850,2,9,8
700129540,324,366,482,1,3,9
700054358,232,251,162,,4,8
78099,393,437,630,1,11,6
700068509,457,487,1029,2,17,9
700112689,480,532,1245,1,10,6
700107106,372,403,515,2,7,9
700129268,449,476,922,2,10,8
700056703,439,485,1243,1,13,7
1400060465,139,145,40,,1,9
66397,229,237,153,2,1,9
700130547,403,431,695,1,8,9
700123578,408,457,997,2,9,7
1400065948,170,190,60,2,1,8
700068612,442,470,983,2,15,9
700043073,217,242,105,1,4,7
700064281,320,340,,,6,8
700041561,391,444,761,1,11,5
700109999,305,325,243,4,3,9
700048631,472,500,830,2,9,8
156059,378,400,500,2,5,9
700029668,467,513,1168,1,27,7
700127645,350,376,665,,5,7
99078,490,516,1250,1,15,7
700045037,440,480,780,2,24,6
700109961,440,467,644,2,5,8
700092687,390,421,865,,9,6
700133935,279,295,205,2,3,9
700141724,136,144,24,2,4,9
700135373,170,191,59,1,3,8
700051732,428,466,1248,4,15,5
700054554,238,269,186,,3,7
700132549,376,429,734,1,11,8
700100493,361,361,300,4,3,8
157555,410,434,710,1,8,9
700125314,611,645,1449,2,6,6
700125317,260,280,124,4,1,8
700045036,385,423,648,2,14,6
700124996,362,385,535,1,7,9
700139050,470,494,1073,2,8,8
1400075696,326,346,368,2,3,6
156238,272,292,192,1,2,9
700117018,411,446,,,7,6
700079953,497,528,1229,2,11,9
1400076719,571,604,2050,2,10,9
700070126,456,485,1120,1,15,8
700043855,227,255,145,2,7,8
123806,288,318,200,1,5,7
700051953,434,461,573,4,3,8
700141485,362,385,468,2,6,9
700055938,282,305,220,2,5,9
700139273,740,782,2988,4,7,7
700029161,411,444,979,2,7,6
159077,480,503,1380,1,8,9
700072940,395,444,795,2,23,8
700115662,402,428,647,2,7,9
700043268,376,376,343,1,10,6
700039968,448,480,1384,4,8,6
700049890,242,260,148,4,3,9
53734,241,268,126,2,4,8
700120639,235,262,155,1,3,5
1400056171,258,270,212,,4,6
700110322,278,300,235,4,5,8
700129112,560,619,2559,2,12,6
700102695,144,152,38,2,2,9
700033371,418,418,518,2,6,8
700070611,457,498,1252,4,16,3
157793,262,280,155,2,2,9
700139458,491,532,1452,2,23,6
700056860,668,750,,,15,6
700095876,400,433,681,4,9,8
700132146,432,465,868,2,23,9
700035716,503,558,1644,2,8,6
700141716,538,568,1692,1,11,9
700094573,425,485,1129,2,11,7
700101306,265,286,190,4,4,9
1400064391,343,357,725,,5,6
700065158,597,634,1335,1,9,7
700114105,311,332,321,1,6,9
700035686,481,523,1830,,9,5
700078145,397,425,666,2,5,8
1400071014,576,601,2100,2,9,8
700045816,696,743,2244,2,9,6
700034762,365,383,840,,9,6
700120960,352,377,398,2,8,9
700033609,412,464,880,1,19,6
700069011,358,374,514,1,9,9
700066335,376,376,360,2,5,9
1400014791,310,331,300,2,5,7
700118043,284,304,231,4,5,9
700094918,236,268,175,2,6,7
700084619,283,305,255,2,5,9
170467,243,269,155,4,3,7
111160,388,408,1000,2,6,9
700081955,705,745,4100,2,18,8
700139926,558,589,1117,2,5,6
700133493,368,389,521,2,6,8
700102718,165,173,54,2,2,8
1400082668,207,219,140,1,2,8
700043448,545,584,1677,2,8,9
105011,208,219,96,1,2,9
700118407,522,544,1454,4,12,9
700088065,362,388,497,,7,9
153865,520,542,1650,2,9,9
102580,414,444,720,2,6,8
1400087407,231,245,115,2,1,8
700129128,347,367,390,2,3,9
700096819,261,271,263,4,7,8
93721,362,384,305,1,2,8
155802,356,381,480,2,5,9
700092929,473,524,2091,,5,8
1400059080,254,268,248,1,3,7
1400052552,408,433,1220,1,10,6
700037991,392,415,595,2,4,9
700073482,610,610,1518,2,8,8
700119890,384,411,821,,9,5
700061536,416,467,951,,36,6
700101715,356,400,550,1,5,7
1400016989,345,370,620,1,6,6
1400053852,104,107,18,4,1,8
114213,459,486,1148,1,4,9
700121778,889,935,5050,2,8,6
700101683,257,286,150,1,6,8
700116564,392,418,599,1,6,8
162596,267,283,275,2,5,9
168318,360,380,710,2,5,5
700074683,463,521,1177,4,10,7
700123110,394,419,644,4,8,8
1400052913,371,401,480,2,7,7
700085599,900,940,5500,2,8,6
700073238,605,636,1220,1,8,7
700078558,552,557,,1,7,3
171076,365,386,363,1,2,7
66030,530,570,1800,2,19,6
700098277,480,512,780,2,3,6
1400076010,381,396,270,1,3,6
78161,522,576,1900,1,18,7
700044841,284,296,261,4,3,9
700099253,500,532,1400,2,3,7
700033880,422,451,500,4,4,8
700093749,467,509,1420,4,15,6
700137145,295,315,341,,6,7
124729,371,410,590,1,9,6
700106897,234,251,124,2,3,9
700087333,457,486,1031,4,9,9
700140225,200,216,118,4,3,9
700117500,205,222,81,4,2,7
700116075,264,276,183,4,3,8
700060378,415,462,896,2,17,6
700037314,425,454,738,2,7,8
94261,194,208,54,1,1,9
700108658,442,474,514,1,3,7
112188,415,442,600,2,4,6
94230,255,276,130,1,5,5
167156,324,342,310,2,1,9
1400067794,245,260,220,,3,7
700055750,304,340,348,1,11,8
700055233,505,530,1395,4,11,8
79388,492,528,1100,2,15,8
700048553,370,398,519,4,6,9
700036938,390,421,821,,9,6
700124095,340,370,407,4,6,8
